payee_id,profile_type,label_fraud_like,account_age,transaction_count,incoming_volume,outgoing_volume,transaction_velocity,unique_senders,complaint_count,complaint_rate,successful_transaction_ratio,refund_ratio,suspicious_counterparty_count,transaction_concentration,incoming_outgoing_ratio
payee_000198,NORMAL_USER,0,1937,163,32555.52,10852.09,0.0842,28,0,0.0,0.9815,0.0,0,0.1313,2.9999
payee_000199,NORMAL_USER,0,611,328,4248.71,12385.51,0.5368,40,0,0.0,0.8556,0.014,0,0.2635,0.343
payee_000200,NEW_ACCOUNT,0,27,18,6974.14,1473.84,0.6667,4,0,0.0,0.9572,0.0524,0,0.5738,4.732
payee_000201,CONFIRMED_SCAM_LIKE,1,29,27,28920.16,23515.46,0.931,55,6,0.2222,0.6433,0.5716,5,0.5308,1.2298
payee_000202,NORMAL_USER,0,259,61,9068.66,16374.17,0.2355,23,1,0.0164,1.0,0.0928,0,0.3948,0.5538
payee_000203,TRUSTED_MERCHANT,0,1097,12966,98675.73,11680.22,11.8195,1241,3,0.0002,1.0,0.078,0,0.0816,8.4481
payee_000204,TRUSTED_MERCHANT,0,3551,12549,142837.83,18748.19,3.5339,709,0,0.0,1.0,0.0,0,0.0928,7.6188
payee_000205,NORMAL_USER,0,836,397,10883.19,2531.5,0.4749,57,2,0.005,1.0,0.0461,0,0.3625,4.2991
payee_000206,TRUSTED_MERCHANT,0,1868,15157,71503.2,6327.07,8.114,1648,1,0.0001,1.0,0.0332,0,0.0234,11.3012
payee_000207,NEW_ACCOUNT,0,44,11,1328.61,934.21,0.25,7,0,0.0,0.8823,0.0799,0,0.2606,1.4222
payee_000208,TRUSTED_MERCHANT,0,2204,6431,65482.31,12659.11,2.9179,409,3,0.0005,0.91,0.0046,1,0.0398,5.1727
payee_000209,NORMAL_USER,0,735,290,3558.54,8884.85,0.3946,20,0,0.0,0.9889,0.1007,0,0.1267,0.4005
payee_000210,NEW_ACCOUNT,0,5,1,5597.06,11201.05,0.2,7,0,0.0,0.8687,0.0051,1,0.3007,0.4997
payee_000211,NORMAL_USER,0,289,258,9886.32,1819.37,0.8927,3,0,0.0,0.9607,0.0549,1,0.2847,5.4339
payee_000212,NORMAL_USER,0,1278,304,20477.5,10378.79,0.2379,22,1,0.0033,0.9245,0.0477,0,0.2996,1.973
payee_000213,REPORTED_LEGITIMATE,0,1293,1751,49752.3,21625.99,1.3542,632,4,0.0023,0.971,0.1468,0,0.1282,2.3006
payee_000214,NEW_ACCOUNT,0,31,8,4788.81,2946.45,0.2581,7,1,0.125,0.8755,0.0569,0,0.4971,1.6253
payee_000215,NEW_ACCOUNT,0,23,17,4632.06,2840.45,0.7391,9,1,0.0588,0.913,0.0431,0,0.2242,1.6307
payee_000216,TRUSTED_MERCHANT,0,1524,2734,83527.7,5052.6,1.794,1285,0,0.0,1.0,0.0,0,0.0723,16.5316
payee_000217,TRUSTED_MERCHANT,0,3232,5619,96749.26,23407.74,1.7386,3454,0,0.0,0.9781,0.0944,0,0.0471,4.1332
payee_000218,SUSPICIOUS_ACCOUNT,1,42,148,8519.16,4671.84,3.5238,25,3,0.0203,0.8613,0.2853,0,0.6807,1.8235
payee_000219,NORMAL_USER,0,1229,111,21907.07,8903.17,0.0903,57,0,0.0,0.9433,0.015,0,0.2062,2.4606
payee_000220,NORMAL_USER,0,1394,58,17685.82,14573.4,0.0416,39,1,0.0172,1.0,0.0593,0,0.3232,1.2136
payee_000221,NORMAL_USER,0,1074,203,13268.63,7413.15,0.189,54,1,0.0049,1.0,0.0223,0,0.186,1.7899
payee_000222,NEW_ACCOUNT,0,25,16,2042.84,2869.79,0.64,5,0,0.0,0.7845,0.038,0,0.6368,0.7118
payee_000223,CONFIRMED_SCAM_LIKE,1,36,114,35828.37,26991.76,3.1667,236,13,0.114,0.4984,0.5321,4,0.8561,1.3274
payee_000224,NORMAL_USER,0,419,316,13253.92,20175.94,0.7542,49,0,0.0,0.9192,0.0,1,0.3566,0.6569
payee_000225,SUSPICIOUS_ACCOUNT,1,9,49,6392.76,5818.04,5.4444,53,2,0.0408,0.8241,0.3418,3,0.6508,1.0988
payee_000226,TRUSTED_MERCHANT,0,710,14649,120002.67,22188.93,20.6324,4999,1,0.0001,1.0,0.0343,0,0.062,5.4082
payee_000227,NORMAL_USER,0,862,349,8135.08,11235.49,0.4049,20,2,0.0057,0.9998,0.0,0,0.1785,0.7241
payee_000228,NEW_ACCOUNT,0,15,13,620.75,7205.16,0.8667,0,1,0.0769,1.0,0.0,0,0.4916,0.0862
payee_000229,TRUSTED_MERCHANT,0,729,11262,164532.12,37608.87,15.4486,4919,4,0.0004,0.9748,0.0722,1,0.0849,4.3748
payee_000230,TRUSTED_MERCHANT,0,3365,2564,125040.55,28458.45,0.762,2937,3,0.0012,1.0,0.0,0,0.0721,4.3938
payee_000231,NORMAL_USER,0,1087,145,8959.81,14489.57,0.1334,51,3,0.0207,0.6642,0.2149,0,0.116,0.6184
payee_000232,CONFIRMED_SCAM_LIKE,1,35,148,39669.74,49195.41,4.2286,161,6,0.0405,0.6596,0.2289,4,0.7461,0.8064
payee_000233,NORMAL_USER,0,847,119,14582.91,22667.31,0.1405,13,1,0.0084,0.9546,0.1131,0,0.3274,0.6433
payee_000234,SUSPICIOUS_ACCOUNT,1,102,168,21255.02,15725.63,1.6471,18,4,0.0238,0.6697,0.3439,6,0.6508,1.3516
payee_000235,REPORTED_LEGITIMATE,0,1418,2343,65744.57,14196.93,1.6523,442,5,0.0021,0.9873,0.0888,0,0.1297,4.6309
payee_000236,NORMAL_USER,0,354,317,11187.48,15245.79,0.8955,32,0,0.0,0.9861,0.0924,0,0.3705,0.7338
payee_000237,REPORTED_LEGITIMATE,0,1725,707,18984.88,4568.8,0.4099,742,4,0.0057,0.9466,0.1065,2,0.2933,4.1553
payee_000238,TRUSTED_MERCHANT,0,2347,4760,102410.24,9483.57,2.0281,2451,3,0.0006,0.8605,0.0,1,0.0396,10.7987
payee_000239,TRUSTED_MERCHANT,0,694,14908,229902.61,10606.58,21.4813,409,2,0.0001,1.0,0.0,1,0.065,21.6755
payee_000240,REPORTED_LEGITIMATE,0,516,2541,22992.88,8384.42,4.9244,755,8,0.0031,0.9593,0.0767,1,0.1831,2.7423
payee_000241,REPORTED_LEGITIMATE,0,822,2656,23269.2,9771.79,3.2311,346,3,0.0011,0.9305,0.0726,0,0.2065,2.3813
payee_000242,NORMAL_USER,0,1618,172,28779.26,16575.61,0.1063,13,1,0.0058,0.9384,0.0775,0,0.2355,1.7362
payee_000243,NORMAL_USER,0,1483,256,2617.79,18386.6,0.1726,28,0,0.0,0.8805,0.0345,0,0.0931,0.1424
payee_000244,NORMAL_USER,0,1462,124,14381.5,10868.73,0.0848,38,2,0.0161,1.0,0.0248,0,0.3765,1.3232
payee_000245,SUSPICIOUS_ACCOUNT,1,75,36,16651.81,11890.88,0.48,70,7,0.1944,0.6832,0.1207,3,0.5769,1.4004
payee_000246,NORMAL_USER,0,1552,216,7765.3,15212.12,0.1392,41,0,0.0,0.9932,0.0331,0,0.28,0.5105
payee_000247,NORMAL_USER,0,1663,359,18028.37,13627.96,0.2159,49,0,0.0,0.9876,0.0094,0,0.0829,1.3229
payee_000248,NORMAL_USER,0,1316,168,8412.91,5610.66,0.1277,16,1,0.006,1.0,0.0,0,0.1895,1.4995
payee_000249,NORMAL_USER,0,844,22,9247.8,17475.21,0.0261,55,1,0.0455,0.8592,0.0754,0,0.2651,0.5292
payee_000250,NEW_ACCOUNT,0,35,19,1297.45,960.68,0.5429,5,0,0.0,0.9222,0.028,0,0.533,1.3505
payee_000251,SUSPICIOUS_ACCOUNT,1,58,30,11455.88,8864.61,0.5172,42,0,0.0,0.6069,0.0989,3,0.3238,1.2923
payee_000252,NORMAL_USER,0,511,202,5905.28,4407.57,0.3953,48,0,0.0,0.8789,0.0,0,0.2745,1.3398
payee_000253,NORMAL_USER,0,1067,371,2235.48,35180.36,0.3477,40,1,0.0027,0.9414,0.1198,2,0.2717,0.0635
payee_000254,NORMAL_USER,0,696,249,24257.63,4978.53,0.3578,6,1,0.004,0.9261,0.0173,0,0.1037,4.8725
payee_000255,NEW_ACCOUNT,0,6,15,3623.19,1298.2,2.5,7,4,0.2667,0.6382,0.0891,0,0.4513,2.7909
payee_000256,REPORTED_LEGITIMATE,0,1237,942,28697.29,14748.56,0.7615,34,5,0.0053,1.0,0.0158,0,0.1103,1.9458
payee_000257,TRUSTED_MERCHANT,0,2436,2521,92670.84,12463.63,1.0349,1722,2,0.0008,0.959,0.0853,0,0.0506,7.4353
payee_000258,TRUSTED_MERCHANT,0,624,13262,71006.61,11542.48,21.2532,3043,7,0.0005,0.9613,0.0357,1,0.0394,6.1518
payee_000259,NORMAL_USER,0,1247,286,13331.62,15983.48,0.2294,5,2,0.007,0.8708,0.1481,0,0.2994,0.8341
payee_000260,TRUSTED_MERCHANT,0,3363,3669,136968.05,21840.66,1.091,889,3,0.0008,0.9576,0.0432,0,0.0853,6.2712
payee_000261,REPORTED_LEGITIMATE,0,1540,1854,11939.74,4867.32,1.2039,798,4,0.0022,0.8059,0.2027,0,0.2567,2.453
payee_000262,NORMAL_USER,0,675,186,17709.09,7865.34,0.2756,58,0,0.0,1.0,0.0,1,0.1879,2.2515
payee_000263,TRUSTED_MERCHANT,0,1857,18372,217309.49,21150.57,9.8934,4346,2,0.0001,0.6098,0.0845,0,0.0974,10.2744
payee_000264,SUSPICIOUS_ACCOUNT,1,104,122,27072.05,13488.84,1.1731,112,1,0.0082,0.6507,0.3426,2,0.3818,2.007
payee_000265,TRUSTED_MERCHANT,0,1532,15029,45204.21,13743.13,9.8101,979,2,0.0001,0.9713,0.0,0,0.0655,3.2892
payee_000266,NORMAL_USER,0,1520,146,5137.53,11478.35,0.0961,10,0,0.0,0.9781,0.098,0,0.1465,0.4476
payee_000267,TRUSTED_MERCHANT,0,1561,4895,177178.64,11829.07,3.1358,4811,0,0.0,0.9145,0.0612,0,0.051,14.9782
payee_000268,TRUSTED_MERCHANT,0,3126,11354,36885.78,10482.17,3.6321,2639,2,0.0002,1.0,0.0282,0,0.0899,3.5189
payee_000269,TRUSTED_MERCHANT,0,919,16522,47977.73,13962.5,17.9782,3280,0,0.0,0.9449,0.0287,0,0.0105,3.4362
payee_000270,TRUSTED_MERCHANT,0,2294,736,83466.51,22773.03,0.3208,739,2,0.0027,1.0,0.0261,0,0.0918,3.6651
payee_000271,TRUSTED_MERCHANT,0,572,17927,141039.71,32126.62,31.3409,641,1,0.0001,1.0,0.0,0,0.0159,4.3901
payee_000272,TRUSTED_MERCHANT,0,2917,4587,55524.1,6304.68,1.5725,4261,2,0.0004,0.9175,0.0318,0,0.0292,8.8068
payee_000273,NORMAL_USER,0,1996,65,11518.6,6882.52,0.0326,31,0,0.0,0.8988,0.0151,0,0.2518,1.6736
payee_000274,NEW_ACCOUNT,0,30,19,3038.41,1906.2,0.6333,7,1,0.0526,1.0,0.1429,0,0.4288,1.594
payee_000275,NORMAL_USER,0,817,350,8269.63,14965.43,0.4284,37,1,0.0029,0.9181,0.1274,0,0.2752,0.5526
payee_000276,NORMAL_USER,0,1003,165,35754.33,6449.11,0.1645,41,1,0.0061,0.9767,0.0964,0,0.3197,5.5441
payee_000277,NORMAL_USER,0,1542,324,26248.74,14453.58,0.2101,40,1,0.0031,0.9677,0.0346,0,0.0704,1.8161
payee_000278,SUSPICIOUS_ACCOUNT,1,94,39,10815.87,5281.94,0.4149,73,5,0.1282,0.8579,0.2433,1,0.7384,2.0477
payee_000279,SUSPICIOUS_ACCOUNT,1,40,109,21269.45,23212.34,2.725,111,6,0.055,0.8678,0.196,3,0.6613,0.9163
payee_000280,TRUSTED_MERCHANT,0,705,7209,79387.24,17773.3,10.2255,277,0,0.0,1.0,0.0561,1,0.0202,4.4667
payee_000281,NORMAL_USER,0,1230,323,35524.54,12532.79,0.2626,39,0,0.0,0.869,0.0144,0,0.3252,2.8345
payee_000282,NORMAL_USER,0,1451,142,19712.82,12354.9,0.0979,52,1,0.007,0.9346,0.0,0,0.2557,1.5955
payee_000283,NORMAL_USER,0,405,8,3745.72,9669.31,0.0198,48,1,0.125,0.9225,0.0363,0,0.0828,0.3874
payee_000284,NORMAL_USER,0,1887,209,18992.73,27914.07,0.1108,23,2,0.0096,0.9278,0.0658,0,0.1118,0.6804
payee_000285,NORMAL_USER,0,1932,184,8955.3,8443.95,0.0952,10,0,0.0,0.8082,0.1087,0,0.0816,1.0606
payee_000286,TRUSTED_MERCHANT,0,1496,16659,171258.31,11672.24,11.1357,960,1,0.0001,1.0,0.1078,0,0.0962,14.6723
payee_000287,NORMAL_USER,0,530,159,2221.49,5268.04,0.3,17,3,0.0189,0.7091,0.0911,0,0.1785,0.4217
payee_000288,NORMAL_USER,0,595,320,3422.28,18891.05,0.5378,49,0,0.0,0.9465,0.0,0,0.2253,0.1812
payee_000289,TRUSTED_MERCHANT,0,2403,18924,158180.35,21939.21,7.8752,1085,3,0.0002,0.9843,0.0488,0,0.064,7.2099
payee_000290,REPORTED_LEGITIMATE,0,1460,398,5731.13,1318.14,0.2726,203,3,0.0075,0.9462,0.1297,0,0.2733,4.3479
payee_000291,TRUSTED_MERCHANT,0,867,16145,86948.12,27682.55,18.6217,2915,0,0.0,0.9483,0.0,0,0.0163,3.1409
payee_000292,SUSPICIOUS_ACCOUNT,1,104,187,23337.73,18565.81,1.7981,48,3,0.016,0.7782,0.3182,3,0.6106,1.257
payee_000293,TRUSTED_MERCHANT,0,2147,513,113432.06,22271.25,0.2389,3449,3,0.0058,0.9609,0.0169,0,0.0794,5.0932
payee_000294,REPORTED_LEGITIMATE,0,532,2741,30497.72,15024.35,5.1523,90,6,0.0022,1.0,0.073,1,0.2667,2.0299
payee_000295,SUSPICIOUS_ACCOUNT,1,33,43,12922.06,16867.79,1.303,39,2,0.0465,0.6485,0.1283,0,0.3515,0.7661
payee_000296,CONFIRMED_SCAM_LIKE,1,52,132,18612.82,15243.82,2.5385,159,8,0.0606,0.7043,0.2753,5,0.5492,1.221
payee_000297,REPORTED_LEGITIMATE,0,1268,777,50494.4,11019.1,0.6128,68,7,0.009,0.8708,0.0469,0,0.1637,4.5824
payee_000298,NEW_ACCOUNT,0,43,23,1012.14,1302.73,0.5349,9,0,0.0,0.9325,0.087,0,0.3159,0.7769
payee_000299,NEW_ACCOUNT,0,3,5,1444.62,1895.16,1.6667,5,1,0.2,0.8381,0.0632,0,0.2809,0.7623
payee_000300,NEW_ACCOUNT,0,44,0,5367.06,1236.62,0.0,7,0,0.0,1.0,0.0402,0,0.604,4.3401
payee_000301,TRUSTED_MERCHANT,0,3075,18858,79918.04,10217.32,6.1327,4941,1,0.0001,0.9982,0.0498,0,0.0348,7.8218
payee_000302,NORMAL_USER,0,735,89,25279.49,22406.83,0.1211,4,1,0.0112,0.9522,0.0633,0,0.1429,1.1282
payee_000303,NORMAL_USER,0,1215,276,6763.87,1820.0,0.2272,10,0,0.0,1.0,0.0641,0,0.3118,3.7164
payee_000304,SUSPICIOUS_ACCOUNT,1,15,6,20420.04,14979.91,0.4,41,3,0.5,0.7822,0.3026,3,0.4908,1.3632
payee_000305,NORMAL_USER,0,1940,376,17509.89,7109.02,0.1938,28,0,0.0,0.9902,0.0976,0,0.2811,2.4631
payee_000306,NORMAL_USER,0,1249,146,17260.47,17116.58,0.1169,15,0,0.0,0.9153,0.0137,0,0.1131,1.0084
payee_000307,NEW_ACCOUNT,0,18,13,3273.86,6793.14,0.7222,3,0,0.0,0.99,0.0,0,0.613,0.4819
payee_000308,NORMAL_USER,0,1500,28,12566.3,17417.36,0.0187,6,1,0.0357,0.8945,0.0,0,0.3849,0.7215
payee_000309,TRUSTED_MERCHANT,0,2201,13917,153564.32,11727.34,6.323,3861,2,0.0001,0.9712,0.0595,0,0.0307,13.0946
payee_000310,NORMAL_USER,0,703,255,8578.01,13262.67,0.3627,28,1,0.0039,1.0,0.1161,0,0.2318,0.6468
payee_000311,NORMAL_USER,0,1261,94,6343.71,3294.2,0.0745,58,1,0.0106,0.9343,0.0189,0,0.2779,1.9257
payee_000312,NORMAL_USER,0,1369,385,24146.03,24024.43,0.2812,31,1,0.0026,0.9496,0.0011,0,0.3831,1.0051
payee_000313,NORMAL_USER,0,484,23,5115.78,2874.96,0.0475,28,1,0.0435,0.9833,0.0392,0,0.1504,1.7794
payee_000314,NORMAL_USER,0,654,195,9412.24,6035.17,0.2982,5,1,0.0051,0.8757,0.0303,0,0.0595,1.5596
payee_000315,NORMAL_USER,0,564,227,9694.63,13364.95,0.4025,55,1,0.0044,0.9575,0.0061,0,0.3618,0.7254
payee_000316,NORMAL_USER,0,1338,182,6593.9,13290.56,0.136,26,2,0.011,0.946,0.0,0,0.1854,0.4961
payee_000317,NEW_ACCOUNT,0,7,3,2385.11,5762.42,0.4286,7,0,0.0,0.829,0.0524,0,0.504,0.4139
payee_000318,NORMAL_USER,0,302,235,7497.07,7427.36,0.7781,18,2,0.0085,0.9455,0.0395,0,0.2716,1.0094
payee_000319,SUSPICIOUS_ACCOUNT,1,52,150,25119.97,19648.71,2.8846,85,1,0.0067,0.841,0.1619,2,0.3803,1.2785
payee_000320,SUSPICIOUS_ACCOUNT,1,67,8,6530.08,3994.9,0.1194,55,4,0.5,0.7972,0.3717,1,0.7884,1.6346
payee_000321,NORMAL_USER,0,352,44,8349.35,4816.37,0.125,27,0,0.0,0.9249,0.1486,0,0.2815,1.7335
payee_000322,NORMAL_USER,0,1067,279,7008.4,24343.12,0.2615,31,0,0.0,0.9083,0.0745,0,0.2634,0.2879
payee_000323,NORMAL_USER,0,739,145,6206.89,16198.44,0.1962,34,0,0.0,0.977,0.0136,0,0.3977,0.3832
payee_000324,REPORTED_LEGITIMATE,0,945,2571,40895.9,18965.45,2.7206,414,3,0.0012,0.9571,0.0,0,0.0549,2.1563
payee_000325,NEW_ACCOUNT,0,15,24,4418.26,1207.67,1.6,3,2,0.0833,0.8795,0.0956,0,0.5585,3.6585
payee_000326,REPORTED_LEGITIMATE,0,1035,2964,65258.69,20661.64,2.8638,77,0,0.0,0.9179,0.0997,0,0.2932,3.1584
payee_000327,NORMAL_USER,0,1610,292,7894.61,9740.96,0.1814,38,0,0.0,0.8765,0.1442,0,0.0887,0.8105
payee_000328,NEW_ACCOUNT,0,36,18,2060.79,5774.46,0.5,9,0,0.0,0.912,0.0,1,0.3564,0.3569
payee_000329,NORMAL_USER,0,410,323,12256.04,15159.39,0.7878,11,0,0.0,0.9398,0.0373,0,0.1928,0.8085
payee_000330,NEW_ACCOUNT,0,30,9,4681.71,327.48,0.3,6,1,0.1111,0.9929,0.1181,0,0.5911,14.2961
payee_000331,NORMAL_USER,0,681,247,10732.73,17078.37,0.3627,59,0,0.0,0.8918,0.1142,0,0.34,0.6284
payee_000332,NEW_ACCOUNT,0,27,7,938.57,976.5,0.2593,8,0,0.0,0.8642,0.0669,1,0.3338,0.9612
payee_000333,SUSPICIOUS_ACCOUNT,1,104,34,17948.83,16492.14,0.3269,115,5,0.1471,0.753,0.2229,0,0.7778,1.0883
payee_000334,TRUSTED_MERCHANT,0,1258,3476,118241.54,17272.91,2.7631,3773,2,0.0006,0.9079,0.0,0,0.0788,6.8455
payee_000335,NORMAL_USER,0,310,355,15226.46,7764.49,1.1452,9,1,0.0028,0.9418,0.1494,0,0.3303,1.961
payee_000336,TRUSTED_MERCHANT,0,1059,14061,90073.28,13533.87,13.2776,657,2,0.0001,1.0,0.0,0,0.0737,6.6554
payee_000337,NEW_ACCOUNT,0,42,1,5180.56,1352.4,0.0238,3,0,0.0,0.8737,0.074,0,0.5744,3.8306
payee_000338,TRUSTED_MERCHANT,0,3256,19208,110623.98,13530.58,5.8993,4119,2,0.0001,0.9912,0.0427,0,0.0289,8.1759
payee_000339,SUSPICIOUS_ACCOUNT,1,110,149,40538.34,31280.21,1.3545,89,7,0.047,0.6254,0.1215,2,0.5594,1.296
payee_000340,TRUSTED_MERCHANT,0,1049,16062,100725.1,19404.49,15.3117,879,5,0.0003,1.0,0.027,1,0.079,5.1908
payee_000341,CONFIRMED_SCAM_LIKE,1,42,54,38227.19,53656.18,1.2857,109,1,0.0185,0.552,0.2825,3,0.5459,0.7124
payee_000342,REPORTED_LEGITIMATE,0,640,2281,15246.86,1819.38,3.5641,134,3,0.0013,0.9288,0.1041,0,0.1484,8.3803
payee_000343,NORMAL_USER,0,196,126,26569.21,11173.65,0.6429,9,3,0.0238,0.8812,0.0,1,0.1942,2.3778
payee_000344,REPORTED_LEGITIMATE,0,1243,2858,33179.16,9435.37,2.2993,643,5,0.0017,1.0,0.1144,0,0.1523,3.5165
payee_000345,REPORTED_LEGITIMATE,0,1635,1675,35058.4,16162.24,1.0245,687,3,0.0018,0.9203,0.1428,0,0.0792,2.1692
payee_000346,SUSPICIOUS_ACCOUNT,1,10,177,12166.95,8772.91,17.7,14,1,0.0056,0.6837,0.307,4,0.5037,1.3869
payee_000347,NORMAL_USER,0,125,117,4761.65,3782.05,0.936,52,0,0.0,0.9451,0.0077,0,0.382,1.259
payee_000348,NORMAL_USER,0,1216,194,5332.84,10285.65,0.1595,36,0,0.0,0.9261,0.0,0,0.2488,0.5185
payee_000349,TRUSTED_MERCHANT,0,2680,14870,128716.74,6616.57,5.5485,2603,3,0.0002,0.998,0.0,0,0.0567,19.4537
payee_000350,NORMAL_USER,0,802,358,23884.93,7667.07,0.4464,39,0,0.0,0.8256,0.0537,0,0.2232,3.1153
payee_000351,TRUSTED_MERCHANT,0,762,785,147982.31,21012.43,1.0302,4814,1,0.0013,1.0,0.0967,0,0.026,7.0426
payee_000352,NORMAL_USER,0,615,36,10745.73,7736.94,0.0585,59,0,0.0,1.0,0.0756,0,0.3924,1.3889
payee_000353,NORMAL_USER,0,401,63,5298.81,21157.73,0.1571,29,1,0.0159,0.9354,0.0197,0,0.2121,0.2504
payee_000354,NORMAL_USER,0,1974,261,4845.2,11086.8,0.1322,16,0,0.0,0.9188,0.053,0,0.1948,0.437
payee_000355,NORMAL_USER,0,467,382,16924.44,13282.07,0.818,26,0,0.0,0.9332,0.0,0,0.3315,1.2742
payee_000356,NEW_ACCOUNT,0,5,14,2567.09,6823.31,2.8,8,1,0.0714,0.9488,0.0,0,0.646,0.3762
payee_000357,REPORTED_LEGITIMATE,0,294,77,54166.1,16860.92,0.2619,297,3,0.039,0.9454,0.0,1,0.1511,3.2125
payee_000358,NORMAL_USER,0,1884,128,14298.34,7783.26,0.0679,59,0,0.0,0.9344,0.0403,0,0.2749,1.8371
payee_000359,NORMAL_USER,0,886,123,8251.21,2835.5,0.1388,55,1,0.0081,0.9314,0.1008,0,0.1804,2.91
payee_000360,SUSPICIOUS_ACCOUNT,1,108,196,25936.01,16820.35,1.8148,54,6,0.0306,0.661,0.2238,3,0.6799,1.5419
payee_000361,TRUSTED_MERCHANT,0,1409,13775,99153.73,23669.21,9.7764,3721,3,0.0002,0.9482,0.0107,0,0.0213,4.1891
payee_000362,TRUSTED_MERCHANT,0,1746,3787,57069.63,17249.8,2.169,4991,1,0.0003,1.0,0.0875,1,0.0679,3.3084
payee_000363,TRUSTED_MERCHANT,0,1932,14714,86680.49,6528.67,7.6159,4277,4,0.0003,0.9222,0.0318,0,0.0153,13.2769
payee_000364,NEW_ACCOUNT,0,44,6,2982.69,1652.49,0.1364,3,1,0.1667,0.9966,0.0986,0,0.612,1.805
payee_000365,NORMAL_USER,0,1049,393,11318.19,2088.94,0.3746,31,0,0.0,0.8549,0.0233,0,0.3278,5.4181
payee_000366,NEW_ACCOUNT,0,13,18,5877.38,2204.72,1.3846,8,0,0.0,0.7624,0.0,0,0.5827,2.6658
payee_000367,NEW_ACCOUNT,0,5,16,4992.46,6456.29,3.2,6,0,0.0,0.8011,0.0231,0,0.2186,0.7733
payee_000368,NORMAL_USER,0,153,69,19323.1,6331.01,0.451,50,1,0.0145,0.8784,0.1161,1,0.1574,3.0521
payee_000369,SUSPICIOUS_ACCOUNT,1,29,169,4874.51,3634.49,5.8276,120,0,0.0,0.7544,0.2182,0,0.5544,1.3412
payee_000370,NEW_ACCOUNT,0,26,1,2599.2,4605.32,0.0385,0,1,1.0,0.793,0.2468,0,0.22,0.5644
payee_000371,NORMAL_USER,0,382,319,11078.48,4175.64,0.8351,52,0,0.0,1.0,0.0,0,0.3459,2.6531
payee_000372,NORMAL_USER,0,1745,252,8556.94,3054.78,0.1444,3,0,0.0,0.9616,0.0,0,0.2707,2.8012
payee_000373,NORMAL_USER,0,208,277,9578.24,27535.18,1.3317,43,0,0.0,0.9069,0.0472,0,0.057,0.3479
payee_000374,TRUSTED_MERCHANT,0,1594,3362,165008.58,17809.15,2.1092,1319,2,0.0006,1.0,0.0587,1,0.0365,9.2654
payee_000375,TRUSTED_MERCHANT,0,497,8445,145647.06,26560.69,16.992,737,1,0.0001,1.0,0.0184,0,0.0683,5.4836
payee_000376,SUSPICIOUS_ACCOUNT,1,31,76,13801.03,8875.95,2.4516,126,4,0.0526,0.7643,0.2393,3,0.6622,1.5549
payee_000377,NORMAL_USER,0,1661,173,9098.99,7678.27,0.1042,48,0,0.0,0.8472,0.1164,0,0.1991,1.185
payee_000378,NORMAL_USER,0,1989,199,4856.26,24139.36,0.1001,52,0,0.0,0.9689,0.0448,0,0.2797,0.2012
payee_000379,NEW_ACCOUNT,0,44,4,2441.29,7116.0,0.0909,2,0,0.0,0.8004,0.0568,0,0.6829,0.3431
payee_000380,NORMAL_USER,0,1291,247,6981.31,5388.39,0.1913,42,0,0.0,0.8798,0.0,0,0.2864,1.2956
payee_000381,SUSPICIOUS_ACCOUNT,1,89,179,11406.35,9681.4,2.0112,117,5,0.0279,0.8784,0.3699,2,0.7479,1.1782
payee_000382,REPORTED_LEGITIMATE,0,273,2586,23142.49,5273.84,9.4725,396,1,0.0004,0.9943,0.0844,0,0.1898,4.3882
payee_000383,NORMAL_USER,0,573,177,14386.08,9204.61,0.3089,54,0,0.0,0.8988,0.0294,0,0.0671,1.5629
payee_000384,NORMAL_USER,0,152,229,20568.46,10373.21,1.5066,52,1,0.0044,0.933,0.0387,0,0.3679,1.9828
payee_000385,CONFIRMED_SCAM_LIKE,1,41,98,30963.99,24208.78,2.3902,128,10,0.102,0.6533,0.2988,2,0.6831,1.279
payee_000386,NEW_ACCOUNT,0,36,9,358.94,2006.89,0.25,2,2,0.2222,0.7516,0.0497,0,0.3962,0.1789
payee_000387,CONFIRMED_SCAM_LIKE,1,12,71,38258.62,43248.62,5.9167,281,5,0.0704,0.5403,0.3618,4,0.8538,0.8846
payee_000388,TRUSTED_MERCHANT,0,847,15485,103703.14,30711.34,18.2822,4481,0,0.0,1.0,0.0097,1,0.0279,3.3767
payee_000389,SUSPICIOUS_ACCOUNT,1,66,77,13728.5,15399.58,1.1667,140,2,0.026,0.6583,0.1202,6,0.3726,0.8915
payee_000390,NEW_ACCOUNT,0,2,15,1582.67,3356.74,7.5,6,0,0.0,0.9199,0.0,2,0.6558,0.4715
payee_000391,TRUSTED_MERCHANT,0,3041,19628,136249.11,10816.93,6.4545,476,1,0.0001,1.0,0.0,0,0.0897,12.5959
payee_000392,NORMAL_USER,0,418,217,10071.65,15689.54,0.5191,2,1,0.0046,0.9481,0.0809,1,0.3387,0.6419
payee_000393,NEW_ACCOUNT,0,10,2,4480.46,4987.32,0.2,8,0,0.0,0.9352,0.0,0,0.6728,0.8984
payee_000394,TRUSTED_MERCHANT,0,923,4237,215777.9,14196.41,4.5905,4755,3,0.0007,0.9824,0.0,1,0.0848,15.1995
payee_000395,NORMAL_USER,0,628,250,9583.95,6819.79,0.3981,43,0,0.0,0.9111,0.0396,0,0.0663,1.4053
